,Date,Open,High,Low,Close,Adj Close,Volume,PreviousDayClosingPrice,ClosingPriceChange,ClosePricePercentChange,PreviousDayVolume,VolumeChange,VolumePercentChange
0,2004-08-19,2.490664005279541,2.591784954071045,2.3900420665740967,2.4991331100463867,2.4991331100463867,897427216,,,,,,
1,2004-08-20,2.515820026397705,2.7168169021606445,2.5031180381774902,2.697638988494873,2.697638988494873,458857488,2.4991331100463867,0.19850587844848633,0.07942989417030355,897427216.0,-438569728.0,-0.4886967100850661
2,2004-08-23,2.758410930633545,2.8264060020446777,2.7160699367523193,2.7247869968414307,2.7247869968414307,366857939,2.697638988494873,0.027148008346557617,0.010063618023887111,458857488.0,-91999549.0,-0.2004969983185716
3,2004-08-24,2.7706151008605957,2.779581069946289,2.5795810222625732,2.611959934234619,2.611959934234619,306396159,2.7247869968414307,-0.11282706260681152,-0.041407663328399846,366857939.0,-60461780.0,-0.16480979030959442
4,2004-08-25,2.614201068878174,2.689918041229248,2.5873019695281982,2.640104055404663,2.640104055404663,184645512,2.611959934234619,0.028144121170043945,0.010775096815675678,306396159.0,-121750647.0,-0.39736348979492264
5,2004-08-26,2.6139519214630127,2.6886720657348633,2.606729030609131,2.687675952911377,2.687675952911377,142572401,2.640104055404663,0.04757189750671387,0.01801894793098313,184645512.0,-42073111.0,-0.22785883363360604
6,2004-08-27,2.6924080848693848,2.705359935760498,2.632383108139038,2.643840074539185,2.643840074539185,124826132,2.687675952911377,-0.04383587837219194,-0.016309956683843385,142572401.0,-17746269.0,-0.12447197967859147
7,2004-08-30,2.622170925140381,2.627402067184448,2.540726900100708,2.540726900100708,2.540726900100708,104429967,2.643840074539185,-0.103113174438477,-0.039001290369822916,124826132.0,-20396165.0,-0.16339659551415087
8,2004-08-31,2.547950029373169,2.5830678939819336,2.5444629192352295,2.5496931076049805,2.5496931076049805,98825037,2.540726900100708,0.008966207504272461,0.0035289930231845457,104429967.0,-5604930.0,-0.05367166303902016
9,2004-09-01,2.5579121112823486,2.5646369457244873,2.482445001602173,2.4968910217285156,2.4968910217285156,183633734,2.5496931076049805,-0.052802085876464844,-0.020709192694199907,98825037.0,84808697.0,0.8581701517602265
10,2004-09-02,2.470489978790283,2.5496931076049805,2.4642629623413086,2.528273105621338,2.528273105621338,303810504,2.4968910217285156,0.031382083892822266,0.012568463589210932,183633734.0,120176770.0,0.6544373268584736
11,2004-09-03,2.5143260955810547,2.5340020656585693,2.4737279415130615,2.490912914276123,2.490912914276123,103538639,2.528273105621338,-0.037360191345214844,-0.01477696031419573,303810504.0,-200271865.0,-0.6591999366815836
12,2004-09-07,2.515820026397705,2.540477991104126,2.4809510707855225,2.5300168991088867,2.5300168991088867,117506800,2.490912914276123,0.03910398483276367,0.01569865594603792,103538639.0,13968161.0,0.13490771305193605
13,2004-09-08,2.5090949535369873,2.566132068634033,2.5031180381774902,2.547950029373169,2.547950029373169,100186120,2.5300168991088867,0.017933130264282227,0.0070881464351477685,117506800.0,-17320680.0,-0.14740151208270502
14,2004-09-09,2.553678035736084,2.5581610202789307,2.515571117401123,2.548198938369751,2.548198938369751,81620792,2.547950029373169,0.00024890899658203125,9.768990510505837e-05,100186120.0,-18565328.0,-0.18530838403563288
15,2004-09-10,2.53051495552063,2.6540520191192627,2.523042917251587,2.6234169006347656,2.6234169006347656,174804764,2.548198938369751,0.07521796226501465,0.029518088690962507,81620792.0,93183972.0,1.1416695393007212
16,2004-09-13,2.655795097351074,2.7001290321350098,2.6515610218048096,2.677464008331299,2.677464008331299,157628624,2.6234169006347656,0.0540471076965332,0.02060179900627146,174804764.0,-17176140.0,-0.09825899252951709
17,2004-09-14,2.6762189865112305,2.789544105529785,2.6597800254821777,2.7768421173095703,2.7768421173095703,217608605,2.677464008331299,0.09937810897827148,0.037116506018024076,157628624.0,59979981.0,0.38051452507762806
18,2004-09-15,2.753679037094116,2.845086097717285,2.7447121143341064,2.789544105529785,2.789544105529785,215279909,2.7768421173095703,0.012701988220214844,0.004574256541643562,217608605.0,-2328696.0,-0.01070130475768638
19,2004-09-16,2.7980120182037354,2.8841888904571533,2.780827045440674,2.8386099338531494,2.8386099338531494,186207345,2.789544105529785,0.04906582832336426,0.017589192522928565,215279909.0,-29072564.0,-0.13504541197107256
20,2004-09-17,2.849817991256714,2.9262819290161133,2.8281490802764893,2.9262819290161133,2.9262819290161133,190350817,2.8386099338531494,0.08767199516296387,0.030885538064737705,186207345.0,4143472.0,0.022251925669204864
21,2004-09-20,2.912832021713257,3.0286478996276855,2.90834903717041,2.9728569984436035,2.9728569984436035,213585582,2.9262819290161133,0.046575069427490234,0.01591612515720575,190350817.0,23234765.0,0.12206285933619077
22,2004-09-21,2.984065055847168,2.999258041381836,2.9267799854278564,2.9349989891052246,2.9349989891052246,145262446,2.9728569984436035,-0.037858009338378906,-0.012734554456604874,213585582.0,-68323136.0,-0.3198864612499921
23,2004-09-22,2.9240400791168213,2.9805779457092285,2.9093449115753174,2.9484479427337646,2.9484479427337646,152344894,2.9349989891052246,0.013448953628540039,0.004582268572651316,145262446.0,7082448.0,0.04875622154951187
24,2004-09-23,2.959906101226806,3.0543019771575928,2.9145750999450684,3.009221076965332,3.009221076965332,171524515,2.9484479427337646,0.06077313423156738,0.020611906810611424,152344894.0,19179621.0,0.1258960539891807
25,2004-09-24,3.012208938598633,3.090914011001587,2.9828200340270996,2.984563112258911,2.984563112258911,183336625,3.009221076965332,-0.0246579647064209,-0.008194135317996398,171524515.0,11812110.0,0.06886543302571058
26,2004-09-27,2.977838039398194,3.0107150077819824,2.9340031147003174,2.945460081100464,2.945460081100464,141994242,2.984563112258911,-0.039103031158447266,-0.01310176052161005,183336625.0,-41342383.0,-0.22549985852526744
27,2004-09-28,3.0211760997772217,3.173105955123902,2.994028091430664,3.1596570014953613,3.1596570014953613,340190355,2.945460081100464,0.21419692039489746,0.07272104000637847,141994242.0,198196113.0,1.3958038735119978
28,2004-09-29,3.155672073364258,3.3628950119018555,3.14396595954895,3.264763116836548,3.264763116836548,613229953,3.1596570014953613,0.10510611534118652,0.033265039620263614,340190355.0,273039598.0,0.8026082867634505
29,2004-09-30,3.235373020172119,3.295149087905884,3.2129569053649902,3.227900981903076,3.227900981903076,276468402,3.264763116836548,-0.03686213493347168,-0.011290906449957006,613229953.0,-336761551.0,-0.5491603098519879
30,2004-10-01,3.257788896560669,3.343467950820923,3.210465908050537,3.3021230697631836,3.3021230697631836,303934969,3.227900981903076,0.07422208786010742,0.02299391718526267,276468402.0,27466567.0,0.09934794284375403
31,2004-10-04,3.368623971939087,3.4089720249176025,3.3382370471954346,3.3638908863067627,3.3638908863067627,261693228,3.3021230697631836,0.0617678165435791,0.018705485906680197,303934969.0,-42241741.0,-0.1389828262900542
32,2004-10-05,3.353929042816162,3.450316905975342,3.2936549186706543,3.4463319778442383,3.4463319778442383,300887589,3.3638908863067627,0.08244109153747559,0.024507659232665624,261693228.0,39194361.0,0.1497721637642071
33,2004-10-06,3.4259090423583984,3.448324918746948,3.3873040676116943,3.414202928543091,3.414202928543091,268900140,3.4463319778442383,-0.03212904930114746,-0.009322679738254624,300887589.0,-31987449.0,-0.10631029716549723
34,2004-10-07,3.4102180004119873,3.483941078186035,3.4010019302368164,3.458287000656128,3.458287000656128,283643194,3.414202928543091,0.04408407211303711,0.012911965994900187,268900140.0,14743054.0,0.054827245534345925
35,2004-10-08,3.455049991607666,3.4789600372314453,3.412708044052124,3.430392026901245,3.430392026901245,222442656,3.458287000656128,-0.027894973754882812,-0.008066124572538524,283643194.0,-61200538.0,-0.21576593161618396
36,2004-10-11,3.412209987640381,3.4585371017456055,3.333754062652588,3.368872880935669,3.368872880935669,210437827,3.430392026901245,-0.06151914596557617,-0.017933561378157714,222442656.0,-12004829.0,-0.05396819663940711
37,2004-10-12,3.3484489917755127,3.427402973175049,3.322546005249023,3.422173023223877,3.422173023223877,234419380,3.368872880935669,0.05330014228820801,0.015821357519849366,210437827.0,23981553.0,0.11396027673294684
38,2004-10-13,3.56961989402771,3.5753490924835205,3.4889230728149414,3.5093460083007812,3.5093460083007812,397203256,3.422173023223877,0.0871729850769043,0.025472991717637505,234419380.0,162783876.0,0.6944130472489092
39,2004-10-14,3.5120859146118164,3.546207904815674,3.4510650634765625,3.536742925643921,3.536742925643921,209835578,3.5093460083007812,0.02739691734313965,0.007806844146555081,397203256.0,-187367678.0,-0.4717173768585623
