,Date,Open,High,Low,Close,Adj Close,Volume,PreviousDayClosingPrice,ClosingPriceChange,ClosePricePercentChange,MA50,MA200,PreviousDayVolume,VolumeChange,VolumePercentChange
25,1997-06-20,0.0765630006790161,0.0776040032505989,0.0750000029802322,0.0763019993901252,0.0763019993901252,67752000,0.0755209997296333,0.0007809996604919017,0.010341489960248085,,,20064000.0,47688000.0,2.376794258373206
26,1997-06-23,0.0770829990506172,0.0770829990506172,0.0739580020308494,0.0750000029802322,0.0750000029802322,20952000,0.0763019993901252,-0.0013019964098930081,-0.01706372598751993,,,67752000.0,-46800000.0,-0.6907545164718385
27,1997-06-24,0.0752599984407424,0.0763019993901252,0.0739580020308494,0.0755209997296333,0.0755209997296333,15024000,0.0750000029802322,0.0005209967494011064,0.006946623049314038,,,20952000.0,-5928000.0,-0.2829324169530355
28,1997-06-25,0.0763019993901252,0.0763019993901252,0.0744789987802505,0.0755209997296333,0.0755209997296333,42120000,0.0755209997296333,0.0,0.0,,,15024000.0,27096000.0,1.8035143769968052
29,1997-06-26,0.0760419964790344,0.0760419964790344,0.0752599984407424,0.0755209997296333,0.0755209997296333,63792000,0.0755209997296333,0.0,0.0,,,42120000.0,21672000.0,0.5145299145299145
30,1997-06-27,0.0757810026407241,0.0757810026407241,0.0739580020308494,0.0744789987802505,0.0744789987802505,23760000,0.0755209997296333,-0.0010420009493828097,-0.013797499412258718,,,63792000.0,-40032000.0,-0.6275395033860045
31,1997-06-30,0.0755209997296333,0.0799480006098747,0.0739580020308494,0.0770829990506172,0.0770829990506172,54936000,0.0744789987802505,0.0026040002703667103,0.03496287964409661,,,23760000.0,31176000.0,1.312121212121212
32,1997-07-01,0.0770829990506172,0.0770829990506172,0.0755209997296333,0.0757810026407241,0.0757810026407241,25848000,0.0770829990506172,-0.0013019964098931053,-0.016890837485943444,,,54936000.0,-29088000.0,-0.5294888597640891
33,1997-07-02,0.0757810026407241,0.0796879976987838,0.0755209997296333,0.079426996409893,0.079426996409893,77640000,0.0757810026407241,0.0036459937691688954,0.048112239771416876,,,25848000.0,51792000.0,2.0037140204271124
34,1997-07-03,0.0799480006098747,0.0958330035209655,0.0796879976987838,0.0955730006098747,0.0955730006098747,251544000,0.079426996409893,0.016146004199981703,0.2032810622305068,,,77640000.0,173904000.0,2.2398763523956724
35,1997-07-07,0.0916669964790344,0.1010420024394989,0.0916669964790344,0.1000000014901161,0.1000000014901161,161064000,0.0955730006098747,0.004427000880241408,0.046320622476971884,,,251544000.0,-90480000.0,-0.359698502051331
36,1997-07-08,0.1020829975605011,0.1166670024394989,0.1020829975605011,0.1151039972901344,0.1151039972901344,310344000,0.1000000014901161,0.015103995800018297,0.15103995574951234,,,161064000.0,149280000.0,0.9268365370287588
37,1997-07-09,0.1151039972901344,0.1192710027098655,0.1135419979691505,0.1161459982395172,0.1161459982395172,165240000,0.1151039972901344,0.0010420009493827959,0.009052691252383616,,,310344000.0,-145104000.0,-0.46755858015621377
38,1997-07-10,0.1166670024394989,0.1286460012197494,0.1166670024394989,0.1281249970197677,0.1281249970197677,181032000,0.1161459982395172,0.011978998780250508,0.10313742153687744,,,165240000.0,15792000.0,0.09557007988380528
39,1997-07-11,0.1260419934988021,0.1260419934988021,0.1104170009493827,0.1145830005407333,0.1145830005407333,210624000,0.1281249970197677,-0.01354199647903441,-0.10569363351434924,,,181032000.0,29592000.0,0.16346281320429545
40,1997-07-14,0.1161459982395172,0.1166670024394989,0.1057289987802505,0.1067709997296333,0.1067709997296333,92088000,0.1145830005407333,-0.007812000811099992,-0.06817765963741618,,,210624000.0,-118536000.0,-0.562784867821331
41,1997-07-15,0.1067709997296333,0.1239579990506172,0.1067709997296333,0.1218750029802322,0.1218750029802322,185496000,0.1067709997296333,0.015104003250598894,0.1414616636431747,,,92088000.0,93408000.0,1.014334115194162
42,1997-07-16,0.1223959997296333,0.1247399970889091,0.1151039972901344,0.1166670024394989,0.1166670024394989,60480000,0.1218750029802322,-0.005208000540733296,-0.04273231108415254,,,185496000.0,-125016000.0,-0.6739552335360331
43,1997-07-17,0.1171879991889,0.1171879991889,0.1078130006790161,0.1109379976987838,0.1109379976987838,63384000,0.1166670024394989,-0.005729004740715096,-0.04910561359186405,,,60480000.0,2904000.0,0.04801587301587307
44,1997-07-18,0.109375,0.1109379976987838,0.1078130006790161,0.1078130006790161,0.1078130006790161,15600000,0.1109379976987838,-0.0031249970197677057,-0.028168860846511934,,,63384000.0,-47784000.0,-0.7538811056418023
45,1997-07-21,0.1088540032505989,0.109895996749401,0.1072919964790344,0.1091149970889091,0.1091149970889091,11496000,0.1078130006790161,0.0013019964098929943,0.012076432356885602,,,15600000.0,-4104000.0,-0.2630769230769231
46,1997-07-22,0.1083329990506172,0.109375,0.1031249985098838,0.1067709997296333,0.1067709997296333,31272000,0.1091149970889091,-0.00234399735927579,-0.021481899113884872,,,11496000.0,19776000.0,1.720250521920668
47,1997-07-23,0.109375,0.1166670024394989,0.1088540032505989,0.1145830005407333,0.1145830005407333,65184000,0.1067709997296333,0.007812000811099992,0.07316594235215201,,,31272000.0,33912000.0,1.0844205679201844
48,1997-07-24,0.1151039972901344,0.1156250014901161,0.1109379976987838,0.1130210012197494,0.1130210012197494,24336000,0.1145830005407333,-0.0015619993209839006,-0.013632033666535204,,,65184000.0,-40848000.0,-0.6266568483063328
49,1997-07-25,0.1109379976987838,0.1124999970197677,0.1109379976987838,0.1114580035209655,0.1114580035209655,12408000,0.1130210012197494,-0.0015629976987838884,-0.013829267852130567,0.08864066019654271,,24336000.0,-11928000.0,-0.49013806706114393
50,1997-07-28,0.1114580035209655,0.1197919994592666,0.1109379976987838,0.1161459982395172,0.1161459982395172,51480000,0.1114580035209655,0.004687994718551691,0.04206063782283587,0.08900524020195004,,12408000.0,39072000.0,3.1489361702127656
51,1997-07-29,0.1182290017604827,0.125,0.1166670024394989,0.1239579990506172,0.1239579990506172,96288000,0.1161459982395172,0.007812000811100006,0.06726018054440441,0.08975524023175235,,51480000.0,44808000.0,0.8703962703962704
52,1997-07-30,0.125,0.1252599954605102,0.1213539987802505,0.1223959997296333,0.1223959997296333,50352000,0.1239579990506172,-0.0015619993209839006,-0.012601036907235574,0.09049482017755504,,96288000.0,-45936000.0,-0.47706879361914256
53,1997-07-31,0.1218750029802322,0.1218750029802322,0.1166670024394989,0.1197919994592666,0.1197919994592666,29088000,0.1223959997296333,-0.0026040002703667103,-0.021275207328007584,0.09125524014234539,,50352000.0,-21264000.0,-0.4223069590085796
54,1997-08-01,0.1171879991889,0.1208330020308494,0.1124999970197677,0.1208330020308494,0.1208330020308494,71760000,0.1197919994592666,0.001041002571582808,0.008690084281770316,0.0922448201477527,,29088000.0,42672000.0,1.4669966996699668
55,1997-08-04,0.1187499985098838,0.1205729991197586,0.1151039972901344,0.1156250014901161,0.1156250014901161,53424000,0.1208330020308494,-0.005208000540733296,-0.0431008123046025,0.09316148012876506,,71760000.0,-18336000.0,-0.2555183946488294
56,1997-08-05,0.1166670024394989,0.1166670024394989,0.1072919964790344,0.1104170009493827,0.1104170009493827,60648000,0.1156250014901161,-0.005208000540733407,-0.045042166258294936,0.09386982008814806,,53424000.0,7224000.0,0.1352201257861636
57,1997-08-06,0.1104170009493827,0.1156250014901161,0.109375,0.1124999970197677,0.1124999970197677,24864000,0.1104170009493827,0.002082996070385007,0.01886481295882958,0.09453648000955577,,60648000.0,-35784000.0,-0.5900277008310248
58,1997-08-07,0.1124999970197677,0.1130210012197494,0.1062500029802322,0.1088540032505989,0.1088540032505989,40680000,0.1124999970197677,-0.003645993769168812,-0.032408834362263716,0.09518230006098742,,24864000.0,15816000.0,0.636100386100386
59,1997-08-08,0.1083329990506172,0.1151039972901344,0.1052080020308494,0.1145830005407333,0.1145830005407333,44232000,0.1088540032505989,0.005728997290134402,0.05263010196276707,0.09596876010298723,,40680000.0,3552000.0,0.08731563421828903
60,1997-08-11,0.1145830005407333,0.1166670024394989,0.1124999970197677,0.116406001150608,0.116406001150608,24792000,0.1145830005407333,0.0018230006098746976,0.015909869712537716,0.09679688006639477,,44232000.0,-19440000.0,-0.4395008138903961
61,1997-08-12,0.1140630021691322,0.1151039972901344,0.109895996749401,0.109895996749401,0.109895996749401,11424000,0.116406001150608,-0.006510004401206998,-0.05592498957836589,0.09748438000679012,,24792000.0,-13368000.0,-0.5392061955469507
62,1997-08-13,0.1114580035209655,0.1114580035209655,0.1083329990506172,0.109895996749401,0.109895996749401,11808000,0.109895996749401,0.0,0.0,0.09820313990116115,,11424000.0,384000.0,0.03361344537815136
63,1997-08-14,0.1088540032505989,0.1124999970197677,0.1059900000691413,0.1078130006790161,0.1078130006790161,20832000,0.109895996749401,-0.002082996070384896,-0.018954248853439215,0.09894273996353146,,11808000.0,9024000.0,0.7642276422764227
64,1997-08-15,0.1067709997296333,0.1078130006790161,0.0968749970197677,0.1057289987802505,0.1057289987802505,31944000,0.1078130006790161,-0.0020840018987656056,-0.01932978291709142,0.09951565995812413,,20832000.0,11112000.0,0.5334101382488479
65,1997-08-18,0.1026040017604827,0.1026040017604827,0.0984380021691322,0.1020829975605011,0.1020829975605011,35688000,0.1057289987802505,-0.003646001219749395,-0.03448440126939367,0.0999010598659515,,31944000.0,3744000.0,0.11720510894064606
66,1997-08-19,0.1046880036592483,0.1104170009493827,0.1026040017604827,0.1083329990506172,0.1083329990506172,20064000,0.1020829975605011,0.0062500014901161055,0.06122470577347561,0.10038021981716153,,35688000.0,-15624000.0,-0.4377942165433759
67,1997-08-20,0.109375,0.109375,0.1036460027098655,0.1083329990506172,0.1083329990506172,19992000,0.1083329990506172,0.0,0.0,0.1009635397791862,,20064000.0,-72000.0,-0.0035885167464114742
68,1997-08-21,0.1067709997296333,0.108594000339508,0.1036460027098655,0.1057289987802505,0.1057289987802505,12480000,0.1083329990506172,-0.0026040002703667103,-0.02403699974326401,0.10153645977377888,,19992000.0,-7512000.0,-0.37575030012004806
69,1997-08-22,0.1052080020308494,0.1062500029802322,0.1046880036592483,0.1062500029802322,0.1062500029802322,14256000,0.1057289987802505,0.0005210041999817033,0.004927732277731689,0.10205729976296421,,12480000.0,1776000.0,0.14230769230769225
70,1997-08-25,0.1052080020308494,0.1130210012197494,0.1052080020308494,0.1109379976987838,0.1109379976987838,22536000,0.1062500029802322,0.004687994718551608,0.04412230199582967,0.10269271969795224,,14256000.0,8280000.0,0.5808080808080809
71,1997-08-26,0.1119790002703666,0.1177079975605011,0.1114580035209655,0.1171879991889,0.1171879991889,51480000,0.1109379976987838,0.006250001490116189,0.056337788852887316,0.1034635597467422,,22536000.0,28944000.0,1.2843450479233227
72,1997-08-27,0.1153649985790252,0.1161459982395172,0.1124999970197677,0.1158849969506263,0.1158849969506263,27840000,0.1171879991889,-0.00130300223827369,-0.011118905069565477,0.10427605971693989,,51480000.0,-23640000.0,-0.4592074592074592
73,1997-08-28,0.1151039972901344,0.1197919994592666,0.1140630021691322,0.1187499985098838,0.1187499985098838,22944000,0.1158849969506263,0.0028650015592574934,0.024722799625892522,0.10514063969254489,,27840000.0,-4896000.0,-0.17586206896551726
74,1997-08-29,0.1182290017604827,0.1187499985098838,0.1161459982395172,0.1169269979000091,0.1169269979000091,14448000,0.1187499985098838,-0.0018230006098746976,-0.015351584275792307,0.1059687596559524,,22944000.0,-8496000.0,-0.37029288702928875
75,1997-09-02,0.1171879991889,0.1187499985098838,0.1166670024394989,0.1177079975605011,0.1177079975605011,14640000,0.1169269979000091,0.0007809996604919989,0.006679378368714017,0.10679687961935992,,14448000.0,192000.0,0.013289036544850585
76,1997-09-03,0.1171879991889,0.1208330020308494,0.1156250014901161,0.1166670024394989,0.1166670024394989,39288000,0.1177079975605011,-0.0010409951210021973,-0.00884387758331484,0.10763021960854526,,14640000.0,24648000.0,1.6836065573770491
77,1997-09-04,0.1182290017604827,0.127603992819786,0.1171879991889,0.127603992819786,0.127603992819786,66960000,0.1166670024394989,0.010936990380287087,0.09374536202692596,0.1086718794703483,,39288000.0,27672000.0,0.7043372021991448
78,1997-09-05,0.1291670054197311,0.1333329975605011,0.1229169964790344,0.125,0.125,38160000,0.127603992819786,-0.0026039928197859885,-0.02040682867552257,0.10966145947575563,,66960000.0,-28800000.0,-0.4301075268817204
79,1997-09-08,0.1265629976987838,0.1510419994592666,0.125,0.1500000059604644,0.1500000059604644,112968000,0.125,0.025000005960464394,0.20000004768371515,0.11115103960037226,,38160000.0,74808000.0,1.960377358490566
80,1997-09-09,0.1570309996604919,0.1692710071802139,0.1513019949197769,0.161979004740715,0.161979004740715,179424000,0.1500000059604644,0.011978998780250605,0.07985998869498667,0.11290103971958157,,112968000.0,66456000.0,0.5882727852135119
81,1997-09-10,0.1656250059604644,0.1664060056209564,0.15625,0.1651040017604828,0.1651040017604828,77328000,0.161979004740715,0.003124997019767789,0.019292605389013673,0.11466145977377888,,179424000.0,-102096000.0,-0.5690208667736758
82,1997-09-11,0.1666669994592666,0.1666669994592666,0.1520829945802688,0.1578129976987838,0.1578129976987838,85248000,0.1651040017604828,-0.007291004061698997,-0.044160068707941424,0.11630209967494007,,77328000.0,7920000.0,0.10242085661080069
83,1997-09-12,0.1593749970197677,0.1848960071802139,0.1578129976987838,0.1843750029802322,0.1843750029802322,66672000,0.1578129976987838,0.02656200528144842,0.16831316601784008,0.11840105980634685,,85248000.0,-18576000.0,-0.21790540540540537
84,1997-09-15,0.1833329945802688,0.1838539987802505,0.1526039987802505,0.1546880006790161,0.1546880006790161,111672000,0.1843750029802322,-0.029687002301216098,-0.161014247166678,0.11958335980772969,,66672000.0,45000000.0,0.6749460043196545
85,1997-09-16,0.15625,0.1770830005407333,0.1559900045394897,0.1677079945802688,0.1677079945802688,128640000,0.1546880006790161,0.013019993901252691,0.08416938511132299,0.12093751966953274,,111672000.0,16968000.0,0.15194498173221582
86,1997-09-17,0.1729169934988021,0.1749999970197677,0.1666669994592666,0.1703130006790161,0.1703130006790161,52152000,0.1677079945802688,0.002605006098747309,0.01553298699484773,0.12204169973731037,,128640000.0,-76488000.0,-0.594589552238806
87,1997-09-18,0.171875,0.1734379976987838,0.1640630066394806,0.1645829975605011,0.1645829975605011,42576000,0.1703130006790161,-0.005730003118515015,-0.033643956102412775,0.12301043972373005,,52152000.0,-9576000.0,-0.18361711919005985
88,1997-09-19,0.1690099984407425,0.2041669934988021,0.1687500029802322,0.1973959952592849,0.1973959952592849,178584000,0.1645829975605011,0.03281299769878379,0.19937051934372296,0.12439585968852039,,42576000.0,136008000.0,3.194475760992108
89,1997-09-22,0.2000000029802322,0.2338539958000183,0.1973959952592849,0.2249999940395355,0.2249999940395355,338760000,0.1973959952592849,0.027603998780250605,0.13984072343510312,0.12660419955849644,,178584000.0,160176000.0,0.8969224566590512
90,1997-09-23,0.224479004740715,0.2322919964790344,0.2197919934988021,0.2312500029802322,0.2312500029802322,153648000,0.2249999940395355,0.006250008940696716,0.02777781825006853,0.12909377962350843,,338760000.0,-185112000.0,-0.5464399574920298
91,1997-09-24,0.2322919964790344,0.2406249940395355,0.2145829945802688,0.21875,0.21875,164016000,0.2312500029802322,-0.012500002980232211,-0.05405406624492337,0.13103127956390379,,153648000.0,10368000.0,0.0674789128397375
92,1997-09-25,0.2171880006790161,0.2177080065011978,0.2026039958000183,0.2039059996604919,0.2039059996604919,99360000,0.21875,-0.014844000339508112,-0.06785828726632281,0.13277605950832364,,164016000.0,-64656000.0,-0.3942054433713784
93,1997-09-26,0.2036460041999817,0.2130209952592849,0.2026039958000183,0.2083330005407333,0.2083330005407333,54624000,0.2039059996604919,0.004427000880241422,0.02171098882628497,0.13472395956516262,,99360000.0,-44736000.0,-0.4502415458937198
94,1997-09-29,0.2072920054197311,0.2093749940395355,0.1979169994592666,0.2020830065011978,0.2020830065011978,47424000,0.2083330005407333,-0.0062499940395355225,-0.030000019311935744,0.13660935968160626,,54624000.0,-7200000.0,-0.13181019332161692
95,1997-09-30,0.2000000029802322,0.2174479961395263,0.190103992819786,0.2169270068407058,0.2169270068407058,105096000,0.2020830065011978,0.014844000339508001,0.07345496584058409,0.1387655998766422,,47424000.0,57672000.0,1.216093117408907
96,1997-10-01,0.2218749970197677,0.2249999940395355,0.1968750059604644,0.2010419964790344,0.2010419964790344,99984000,0.2169270068407058,-0.015885010361671392,-0.07322744453546115,0.14065101981163022,,105096000.0,-5112000.0,-0.0486412422927609
97,1997-10-02,0.2020830065011978,0.208854004740715,0.1994789987802505,0.2005210071802139,0.2005210071802139,37536000,0.2010419964790344,-0.0005209892988204956,-0.0025914451106976433,0.14236977994441982,,99984000.0,-62448000.0,-0.6245799327892463
98,1997-10-03,0.2041669934988021,0.2062499970197677,0.1989579945802688,0.2007810026407241,0.2007810026407241,23280000,0.2005210071802139,0.0002599954605101984,0.0012965996140072988,0.1441249799728393,,37536000.0,-14256000.0,-0.3797953964194374
99,1997-10-06,0.2000000029802322,0.2062499970197677,0.1971350014209747,0.2062499970197677,0.2062499970197677,40560000,0.2007810026407241,0.005468994379043607,0.027238604783888842,0.14602081984281534,,23280000.0,17280000.0,0.7422680412371134
100,1997-10-07,0.2041669934988021,0.2093749940395355,0.2020830065011978,0.2028650045394897,0.2028650045394897,34848000,0.2062499970197677,-0.003384992480278015,-0.016412084990011344,0.1477551999688148,,40560000.0,-5712000.0,-0.1408284023668639
101,1997-10-08,0.2072920054197311,0.2083330005407333,0.1992190033197403,0.2002599984407425,0.2002599984407425,56136000,0.2028650045394897,-0.002605006098747198,-0.012841081706825963,0.1492812399566173,,34848000.0,21288000.0,0.6108815426997245
102,1997-10-09,0.2000000029802322,0.2010419964790344,0.1869789958000183,0.1875,0.1875,79008000,0.2002599984407425,-0.012759998440742493,-0.06371716039196018,0.15058331996202465,,56136000.0,22872000.0,0.40743907652843103
103,1997-10-10,0.1864580065011978,0.203125,0.1833329945802688,0.1950519979000091,0.1950519979000091,75744000,0.1875,0.0075519979000091,0.040277322133381865,0.1520885199308395,,79008000.0,-3264000.0,-0.04131227217496958
104,1997-10-13,0.1963540017604828,0.2020830065011978,0.1963540017604828,0.2000000029802322,0.2000000029802322,16296000,0.1950519979000091,0.004948005080223111,0.025367620601146834,0.15367185994982716,,75744000.0,-59448000.0,-0.7848542458808618
105,1997-10-14,0.203125,0.2052080035209655,0.1916670054197311,0.1989579945802688,0.1989579945802688,30936000,0.2000000029802322,-0.0010420083999634067,-0.00521004192218133,0.15533851981163022,,16296000.0,14640000.0,0.8983799705449189
106,1997-10-15,0.1984380036592483,0.1984380036592483,0.1885419934988021,0.1960940062999725,0.1960940062999725,47112000,0.1989579945802688,-0.002863988280296298,-0.014394939425974362,0.15705205991864202,,30936000.0,16176000.0,0.5228859581070597
107,1997-10-16,0.1989579945802688,0.1989579945802688,0.1802079975605011,0.1812500059604644,0.1812500059604644,69624000,0.1960940062999725,-0.014844000339508112,-0.07569838884723823,0.15842706009745594,,47112000.0,22512000.0,0.47784004075394804
108,1997-10-17,0.1807290017604828,0.1828130036592483,0.1760420054197311,0.1812500059604644,0.1812500059604644,50688000,0.1812500059604644,0.0,0.0,0.15987498015165325,,69624000.0,-18936000.0,-0.2719751809720786
109,1997-10-20,0.1838539987802505,0.1937499940395355,0.1833329945802688,0.1911460012197494,0.1911460012197494,98256000,0.1812500059604644,0.009895995259285001,0.05459859273849399,0.16140624016523358,,50688000.0,47568000.0,0.9384469696969697
110,1997-10-21,0.1979169994592666,0.2218749970197677,0.1927080005407333,0.221353992819786,0.221353992819786,241920000,0.1911460012197494,0.030207991600036593,0.158036220518724,0.16350519999861712,,98256000.0,143664000.0,1.4621397166585246
111,1997-10-22,0.2208330035209655,0.2309899926185608,0.21875,0.2260420024394989,0.2260420024394989,104160000,0.221353992819786,0.004688009619712913,0.021178789503605744,0.1658281201124191,,241920000.0,-137760000.0,-0.5694444444444444
112,1997-10-23,0.2114579975605011,0.2281250059604644,0.2093749940395355,0.2249999940395355,0.2249999940395355,113136000,0.2260420024394989,-0.0010420083999634067,-0.004609799898770195,0.16813020005822177,,104160000.0,8976000.0,0.08617511520737331
113,1997-10-24,0.2374999970197677,0.2531250119209289,0.2270829975605011,0.2513020038604736,0.2513020038604736,189840000,0.2249999940395355,0.026302009820938083,0.11689782452312625,0.17099998012185094,,113136000.0,76704000.0,0.6779804836656766
114,1997-10-27,0.240104004740715,0.2505210041999817,0.2114579975605011,0.2135419994592666,0.2135419994592666,121824000,0.2513020038604736,-0.03776000440120697,-0.15025747435811077,0.17315624013543127,,189840000.0,-68016000.0,-0.3582806573957017
115,1997-10-28,0.1958329975605011,0.25,0.1937499940395355,0.2473960071802139,0.2473960071802139,234384000,0.2135419994592666,0.03385400772094729,0.15853559396593075,0.1760625003278255,,121824000.0,112560000.0,0.9239558707643813
116,1997-10-29,0.2572920024394989,0.2750000059604645,0.25,0.2695310115814209,0.2695310115814209,142536000,0.2473960071802139,0.022135004401206998,0.08947195491753801,0.17928646057844158,,234384000.0,-91848000.0,-0.39186975220151543
117,1997-10-30,0.2604170143604278,0.2677080035209656,0.2520830035209656,0.2562499940395355,0.2562499940395355,95400000,0.2695310115814209,-0.013281017541885376,-0.04927454345220461,0.18224480047821995,,142536000.0,-47136000.0,-0.33069540326654323
118,1997-10-31,0.2682290077209472,0.2729170024394989,0.2484380006790161,0.2541669905185699,0.2541669905185699,100536000,0.2562499940395355,-0.0020830035209656317,-0.008128794417237128,0.18521356031298633,,95400000.0,5136000.0,0.053836477987421416
119,1997-11-03,0.2609379887580871,0.2609379887580871,0.2473960071802139,0.2536459863185882,0.2536459863185882,39984000,0.2541669905185699,-0.0005210041999816895,-0.002049849978231655,0.18816147997975347,,100536000.0,-60552000.0,-0.6022917164000955
120,1997-11-04,0.25,0.2526040077209472,0.2411459982395172,0.2479169964790344,0.2479169964790344,47304000,0.2536459863185882,-0.005728989839553805,-0.022586558229066522,0.19090105995535847,,39984000.0,7320000.0,0.18307322929171677
121,1997-11-05,0.2489580065011978,0.2559899985790252,0.2437500059604644,0.2437500059604644,0.2437500059604644,61872000,0.2479169964790344,-0.004166990518570002,-0.01680800662217763,0.19343230009078977,,47304000.0,14568000.0,0.3079654997463217
